# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).  Made with my code. 
149.877964,0.008039,2.428114,0.717244,40803739.087739
140.924501,3.138777,5.737291,0.510086,22174441.027182
142.020291,0.011110,2.642586,0.767533,31806428.785936
145.832733,0.003611,4.337689,0.986327,59464079.121748
141.829738,0.003749,1.290774,0.768723,64386288.910251
140.210884,2.780057,3.506371,0.363044,41532664.464062
145.808088,3.136156,4.611902,0.342562,54832841.084286
159.193620,0.005036,1.454810,0.569347,41729014.296063
145.155880,3.139955,4.868320,0.935837,44026494.330314
158.298315,0.000239,5.817968,0.624934,70109980.012999
173.442437,0.005658,6.281695,1.028029,76189718.811108
145.454777,3.129507,3.969707,0.542342,38000985.485805
141.440681,0.004483,4.137616,0.309874,22162473.037422
144.048348,3.135529,2.175973,0.412219,26413353.400310
158.879768,3.135209,4.603160,0.995283,93430356.059830
140.501800,2.340343,4.301167,0.074295,26157911.618869
140.117917,3.113963,3.732162,0.585262,47108251.693529
140.917258,3.128333,5.383838,0.497032,29086703.112963
140.128871,2.761860,1.014431,0.030985,10120057.341124
161.821732,0.005737,1.899043,0.804866,57538728.769099
141.499550,0.006747,1.286474,0.462260,31752946.831695
140.211169,3.132527,0.130940,0.394157,20223284.696627
140.949035,0.010880,1.790533,0.294385,13868656.133762
140.789539,3.137972,6.026962,0.674817,58735527.745104
145.597702,3.135103,5.875078,0.686976,51242070.156589
147.788471,3.141156,4.330576,0.514858,18047728.558072
149.465828,0.001705,3.820207,0.597567,48962916.106658
141.289406,0.007015,1.527876,0.408031,41305272.658621
140.034396,0.853590,2.147420,0.042262,17880176.701432
140.342170,2.324508,2.336418,0.048415,11812405.893126
143.993024,0.007422,3.734679,0.539072,28208925.863999
140.258928,2.642137,0.737539,0.089693,14156261.887681
142.921935,3.132322,3.724327,0.550300,34462574.513308
142.961059,3.139518,5.281821,0.599874,38674932.909169
140.186645,0.385731,6.270671,0.044414,9161870.160963
148.222475,0.004343,4.114049,0.496296,21016164.018225
142.710049,3.138322,2.979175,0.398831,33064563.709462
140.225920,1.596623,3.208207,0.072204,21053937.985905
140.320633,3.042509,4.984533,0.518491,21369593.715824
149.109810,0.008635,2.437436,0.699281,31248795.263053
141.936965,0.005045,4.401481,0.431449,23968891.491818
140.163569,1.417491,4.904820,0.565130,41000088.919740
151.776520,0.005998,5.746633,0.686246,45142509.375439
140.269890,1.655413,5.594928,0.255063,40769331.117179
142.139213,0.006924,2.394914,0.308656,44371696.034956
142.932433,3.126902,4.308717,0.746115,25544178.143986
140.707496,0.009861,6.239638,0.184295,13354780.573443
140.154382,0.833696,0.578511,0.067190,20028056.863667
140.082154,2.019989,0.926901,0.050036,22373034.857262
148.941924,3.137923,4.459306,0.597165,33247823.552663
140.606017,0.007248,3.991541,0.505572,27142652.776313
141.071762,3.137376,0.061665,0.477995,21645231.479983
145.341362,3.133623,6.012177,0.616720,74342160.391899
140.369951,1.186036,3.118228,0.407564,33683159.180185
143.734494,3.140510,2.745431,0.644099,30308934.067209
177.988001,3.139508,2.546984,1.085162,35881903.298915
140.941962,3.119433,0.163488,0.420682,23720555.704299
147.286378,0.002909,5.293571,0.912489,42087305.989505
140.274003,0.476833,3.990842,0.247039,34348878.610588
142.419946,3.132708,5.682381,0.422872,26671787.179191
140.177838,3.111194,2.644774,0.267294,11362858.277765
153.422160,0.000553,3.126566,0.763006,26100315.668148
145.247833,0.006848,0.810973,0.463714,18455388.209271
144.745008,0.006165,1.753521,0.385356,20206828.710707
140.580702,0.004126,5.519737,0.474705,16125370.202876
140.067723,1.733805,2.971906,0.094602,26375953.432310
143.408905,3.135204,5.160651,0.552489,23368622.005419
140.359604,3.135388,2.815552,0.333865,25753991.964467
151.422083,0.006010,1.673434,0.573960,23305790.059180
140.051475,3.131361,3.080316,0.093370,23986469.476778
142.217727,0.013249,3.822474,1.023074,34853404.178910
142.907731,0.009751,3.249748,0.397943,30697893.734410
140.093048,2.729044,0.480359,0.157093,42223815.872705
140.007581,1.082560,4.702146,0.154464,38588912.982768
142.313027,0.003527,3.581496,1.457244,28530191.589120
151.274676,3.136420,3.386301,0.428689,29133827.072643
140.032461,0.259172,3.664740,0.483375,36044593.159716
142.971011,3.138773,0.543237,0.754567,39902773.858614
145.166178,0.002113,5.378382,0.297244,28999561.187522
140.253018,1.055257,6.014985,0.234047,62996506.099365
140.113148,3.086036,4.723952,0.328355,11515076.147525
140.581259,0.014742,4.150678,1.203681,80622737.018169
140.988448,0.019607,3.624296,0.164733,22128813.066222
141.466566,0.008218,4.951436,0.384246,29286044.942404
140.863136,0.012700,0.451151,0.219968,37109744.248361
141.791504,0.004257,5.728986,0.380318,24890800.703023
141.310281,3.121437,2.616841,0.288271,57585104.729419
142.860002,3.130045,0.300607,0.277609,22889154.415661
142.322988,0.008406,3.096522,0.866536,82366323.526337
143.073292,3.139346,4.643564,0.436366,35923791.263075
140.438436,1.514644,4.274068,0.061828,16714793.698555
140.211951,3.129876,0.065105,0.246839,20098368.803507
150.103930,3.141371,0.821938,0.477479,33233611.564823
169.185619,0.004430,4.155688,0.762646,79217994.220082
141.754149,3.131952,1.012686,0.363897,35083413.982111
140.583175,0.010480,2.205270,0.492006,47890659.024093
140.298373,0.748371,5.858069,0.132348,55516512.499329
140.541095,0.012472,2.765438,0.295074,28098595.958398
142.362984,0.006138,3.668969,0.298439,16041220.274877
141.027491,0.003579,1.075134,0.608000,28087001.968318
144.494291,3.136248,4.162219,0.585687,24291653.215660
149.012215,3.138740,3.702925,1.010585,34063890.854426
141.239074,0.003392,6.257128,0.364784,30111462.236168
144.785121,3.135678,1.692336,0.535667,43292706.958151
146.849863,0.002553,2.814782,0.314981,22293746.925102
140.239948,3.116899,2.136303,0.443133,31453373.088014
155.355264,0.006461,2.408141,1.094563,51128000.254188
162.446592,0.010492,5.145096,0.840984,21962383.208623
145.649683,3.137373,0.610783,0.506321,38190603.323566
140.009781,0.281325,0.543717,0.135876,33068303.706262
142.181050,3.139379,0.711916,0.397341,31898432.707216
155.336731,0.000510,2.450954,0.931467,30592799.824330
145.728856,0.004768,5.716737,0.745447,30155594.198408
184.277411,0.002182,6.159047,1.251890,36508352.762918
140.350768,1.782370,2.007112,0.037854,8791610.477762
144.815901,0.010076,4.352450,0.399741,26307511.490869
141.251192,3.135913,1.582565,0.297650,56978103.248776
140.060434,0.359302,2.479259,0.070009,27563028.416635
140.306059,2.070601,5.467970,0.099507,36372216.879398
142.184449,3.134261,4.110680,0.424926,32880181.867221
143.658321,3.134782,1.638313,0.635909,24591974.958701
141.038573,3.135804,5.139571,0.577530,30474615.925449
140.229725,3.129265,5.800188,0.408130,27653536.339196
140.292605,0.008173,0.320274,0.315075,17718608.839673
142.011316,3.132431,1.976582,0.793107,66216643.344180
153.864440,3.138297,2.548830,0.856363,33540665.302104
146.810759,3.135374,0.821294,0.665427,43054843.161669
142.786257,3.139634,1.110512,0.343547,43097853.124870
143.612421,0.009642,6.228093,0.390163,33878387.013146
140.957384,0.019073,1.649962,0.147167,25238246.405744
142.333796,3.129398,2.003131,0.420980,16600723.796155
140.303006,0.006342,2.060608,0.438553,34360098.600988
154.930134,0.007805,1.590564,0.610422,56504619.653894
144.543258,3.138184,2.062116,0.710194,61496019.383197
140.048234,3.136630,4.496694,0.321932,13346552.580483
142.062592,3.137195,1.009371,0.445727,17506177.021433
150.705024,3.139185,3.498840,0.660873,46227856.446805
169.673435,0.011480,0.070971,0.763631,22062989.122543
148.331509,3.132288,2.962554,0.428599,39844429.908534
157.917384,0.006312,0.752741,1.031049,37909729.563885
159.277400,0.005194,4.738487,0.788814,40091643.697015
141.035334,0.001343,0.934337,0.164955,26300779.496629
151.943859,0.005394,3.143665,0.522301,29064263.132163
144.392250,3.140056,0.223405,1.020684,62316574.681121
149.384665,0.003583,0.183520,0.513181,66794846.849463
140.177151,0.036643,4.803365,0.297594,36882352.442920
140.914139,2.137286,5.576249,0.449113,44522791.905676
143.074564,0.001030,0.363456,0.933044,46311632.375125
149.643788,0.010152,1.202607,0.890573,44951769.538638
145.079132,3.137602,3.688809,0.853780,56680399.503494
152.053449,3.134784,1.158602,0.625515,28646131.489921
140.067984,1.199888,2.026438,0.166289,52514791.067635
147.302710,0.004857,0.235751,0.331663,21351267.731504
154.367291,0.006087,3.619840,0.803710,50124933.112423
140.450636,0.016516,1.827514,0.786439,70636197.562761
141.351140,0.010246,1.205380,0.521025,54211253.616123
140.760079,0.006312,6.163909,1.012830,78339842.971438
149.266629,0.003811,6.013755,0.629565,33138241.646422
140.031376,0.271464,3.778699,0.226579,15366524.852158
142.355941,3.133223,5.252410,0.522119,46156422.507924
144.412839,3.135309,0.070299,0.308886,44433405.982156
150.633740,3.134472,3.961038,0.583811,48743752.294177
141.625135,3.131390,2.173367,0.421013,45123809.391439
142.931896,0.002677,5.040547,0.237674,18977491.762550
144.903421,0.008037,2.019307,0.245217,26507227.319990
140.344477,0.158902,1.903966,0.099258,15553150.692478
163.987225,3.140900,0.013643,0.933966,24786828.791982
140.055828,1.756010,2.269112,0.209007,42002782.061824
146.544805,3.138671,5.691535,0.399606,80610021.029049
144.882428,3.137425,4.312278,0.798140,20915558.104305
142.512043,3.133352,5.481193,0.621075,90024714.973734
146.322277,0.001783,0.222312,0.537095,34521292.463069
147.858228,3.135994,4.798279,0.751068,76837486.256871
145.345731,0.006780,1.449137,0.658056,45429741.129681
140.667607,2.992217,4.927365,0.138513,12473263.327685
141.110023,0.010003,2.812517,0.505738,45669474.924562
142.955104,3.139276,2.156394,0.484402,28255675.823999
140.114686,0.368595,1.127957,0.180888,57050659.186696
151.163616,3.135706,6.236097,0.664717,56464601.688133
140.142230,2.776482,4.976032,0.179933,45386357.166801
144.491743,3.135237,1.011616,0.383336,20691532.295986
140.058550,0.395778,5.325382,0.317562,65971673.553779
141.787127,3.138791,4.734574,0.212246,31602598.960335
140.069177,1.464139,3.511080,0.068888,29222464.996803
140.795814,3.128529,0.177437,0.456065,27548442.429115
145.826904,0.004653,2.755329,0.686336,28521215.596800
140.085007,2.781900,1.299802,0.409514,47537603.326171
141.429281,0.007567,3.188627,0.328472,33176389.613782
141.809750,3.129607,2.165673,0.693329,52400347.165554
151.155280,0.002080,0.191935,0.486593,27421656.537595
140.227384,0.832804,3.746244,0.148281,29944658.378887
140.590907,3.141573,6.264824,0.276125,21734617.403503
168.573693,0.005065,0.128039,1.035820,28123653.936958
142.005206,0.002627,4.440468,1.029301,78364152.950638
141.831031,3.139998,4.537548,0.298149,42201375.891905
167.956548,0.001526,5.981017,1.008927,25568114.123506
140.538384,0.006030,1.526467,1.307140,65062480.331695
142.006227,0.009252,2.085774,0.435007,34988792.063071
140.142924,0.885149,3.144588,0.119346,42384261.735426
141.760326,0.004202,4.125358,0.303111,47813989.089692
140.762556,0.009741,2.576709,0.807157,40307067.512696
140.531504,1.813977,0.859684,0.084554,34788702.234270
144.945632,0.009395,5.425092,0.228294,32465790.221779
140.183238,1.007062,5.167024,0.085727,22316560.905582
141.373501,3.138494,3.044108,0.394998,29735218.558086
162.525611,0.004488,5.783639,0.863218,83372008.665862
140.089275,0.301494,2.282799,0.206295,34138690.790427
140.310904,1.795356,2.209722,0.330529,47741433.151772
144.655089,3.136175,5.004055,0.562319,35826925.345955
140.088893,0.457180,5.929770,0.096005,23981981.480618
140.641558,0.005611,0.250412,0.261691,21932463.234223
143.368051,0.007025,2.940629,0.375056,51696479.767791
160.796734,3.138035,3.300090,1.200021,27736938.267836
156.225058,3.140439,4.816354,0.758179,39365336.318452
140.069383,0.869027,1.814961,0.101988,40368403.460217
146.212261,0.004378,5.396222,0.672647,41953040.104384
140.664479,0.004659,1.076096,0.352994,22995744.324460
140.458934,0.686872,2.625620,0.281560,42116103.964865
140.021359,2.679823,2.437820,0.411298,56082374.015172
140.283782,1.253026,3.517113,0.186351,33360397.456343
144.277013,3.139510,6.277541,1.179314,25358300.303025
140.266242,3.116440,3.521462,0.260694,27328904.616954
140.263681,2.991235,5.704735,0.087862,19374679.422709
162.145873,3.134557,3.944671,0.838902,19227697.548469
145.709516,0.006207,5.991709,0.520535,22406320.828782
140.890345,3.138077,1.250904,0.407835,53185372.493878
140.637192,2.037203,3.000800,0.939773,68465129.420351
148.974632,0.000928,2.133186,0.752065,68280747.578110
140.464640,3.126863,4.590613,0.638350,36212519.016037
140.398809,0.395535,5.868684,0.261167,25260686.386544
155.637411,0.000300,4.426178,1.270128,26697593.157111
140.838123,3.133429,2.153807,0.432196,24019381.448619
140.199549,3.132263,2.468939,0.687404,25810091.916467
145.437729,3.132138,5.804009,0.377420,18008458.591672
146.614274,3.136606,2.165797,0.399882,31387175.144654
140.920176,0.007504,1.101384,0.181610,23943459.513578
148.512158,3.141329,3.189767,1.091176,25992977.759988
156.333038,0.003380,1.459935,0.583365,28168159.898878
140.006319,0.572963,6.018366,0.090721,34982434.068511
142.034212,0.015211,1.686932,0.265725,17824076.749432
140.189728,0.755565,4.366733,0.088903,44566175.868557
140.472725,3.136805,1.135839,0.403884,45873678.749843
140.156839,1.024825,2.287834,0.196311,35145871.928672
146.148216,3.138882,2.897484,0.416815,34813760.212830
140.098001,0.651300,2.475619,0.269732,24234805.264300
152.136676,3.138237,0.157050,0.676438,57572014.740619
140.002792,3.072338,1.526139,0.396822,20115198.789107
140.756858,3.082919,1.061755,0.200468,23694749.726379
147.999286,0.004433,3.720901,0.463758,26089843.677108
145.330686,3.136514,3.364528,0.452698,19017883.727990
140.037643,0.500374,4.925515,0.431736,59410971.167188
142.313413,3.126844,3.092139,0.608570,74106166.593818
145.878073,0.000884,3.836984,1.022101,33296817.510743
145.021709,3.126645,3.161722,0.700252,33855573.032666
170.319360,0.000683,3.656270,0.918408,25303322.350065
140.167171,0.967910,1.675533,0.116393,32856993.887061
140.311133,2.276541,1.276819,0.133499,30219548.143688
140.432132,1.937178,1.441750,0.168486,23857813.586858
142.595955,0.007636,5.063554,0.270726,25393456.272945
140.614440,2.830458,4.733719,0.200641,32171452.473617
145.117850,0.002565,5.046123,0.575916,18888479.838710
143.646054,0.008179,6.283162,0.950329,49825359.368742
145.887466,0.001494,0.905996,0.728267,35425997.688993
140.596178,3.033098,2.111548,0.161101,15416640.809278
149.597221,0.004172,1.905680,0.609851,20096124.805427
145.915739,3.139735,4.168199,0.828343,45582706.998801
146.204785,3.134810,1.994011,0.844291,74786472.011741
142.612701,0.001483,2.394165,0.359860,41966878.092544
141.358158,3.136648,0.142379,0.337897,34426670.544028
154.327283,0.000176,0.144302,1.132879,58205196.198862
144.180865,0.003755,2.870648,0.435510,43092243.129670
140.060921,2.519959,5.409803,0.085152,15120807.062399
142.024269,3.131606,2.230627,0.490089,26108917.660789
152.335967,3.141371,2.015167,0.805390,39663788.063093
145.211373,3.135463,1.228201,0.366296,22909350.398381
144.050524,0.006774,4.442612,1.192463,20742396.252466
143.871724,0.002043,0.593185,0.133316,47845779.062492
140.015307,0.012676,3.545002,0.472802,31189703.313613
140.128801,0.033195,2.728183,0.157996,29604692.669765
153.333066,3.139155,2.577996,0.688232,12913460.951044
140.054381,0.000965,4.154975,0.858480,53301312.394678
141.954238,3.141113,4.911575,0.962300,45807854.806163
140.256032,0.014468,5.408277,0.292853,47192401.621529
142.514920,0.019118,5.775977,0.514952,99498874.867432
146.178900,3.133188,5.186297,0.340223,19487253.326389
161.011531,3.135839,4.450708,0.573482,32930671.824021
144.101862,3.139233,1.626839,0.438717,63988727.250409
158.196223,3.140450,3.314583,0.756536,43123659.102790
142.079184,3.132423,6.179556,0.722348,49260245.852259
140.090551,2.858401,3.042254,0.062240,21461597.637104
140.024179,1.129558,1.975536,0.137167,52756020.861236
142.040132,0.011084,0.700075,0.287522,23727661.698219
142.168247,3.139562,2.351351,0.552818,51429443.996269
140.093212,2.988174,6.000912,0.266335,24539989.003181
140.457543,3.127909,4.403769,0.555523,40952590.960379
144.771788,0.005121,0.807742,0.467419,22825574.470061
142.660941,3.140280,0.832065,0.368237,17274671.219514
140.766220,3.131359,3.203912,0.642609,58623327.841104
147.880385,3.134371,1.794378,0.910449,42776213.400068
140.021848,2.948977,3.998082,0.181179,49019016.058658
150.018415,3.140388,0.173386,0.840766,39351498.330292
146.071304,3.141389,6.258329,0.709587,40079675.707255
141.559065,3.131198,5.848096,0.783953,61041235.772315
148.607789,3.130917,1.331273,0.691887,42440735.687106
142.645171,3.129515,0.254974,0.412686,21177731.879985
141.065354,0.012894,4.378783,0.176637,45578219.002641
148.372524,3.139613,4.641625,0.566025,52595574.998515
143.142817,0.009093,1.314446,0.485636,20692654.295026
140.040159,2.123597,1.710901,0.057875,20380364.562226
140.150549,0.008061,2.923282,0.656978,29579634.691205
140.117034,2.601736,5.858792,0.144723,39091942.552371
142.127308,3.132607,1.658350,1.085580,45033301.468879
146.414172,0.005831,5.930369,1.122607,38759456.836849
142.952916,3.137604,4.163045,0.353539,49654815.514661
152.296581,3.136568,3.791109,0.288664,42219327.876545
140.837871,0.382888,0.352002,0.097587,39623770.097333
142.110763,0.008483,5.080605,0.612956,38480079.075888
147.113539,3.139452,1.552137,0.603355,30536699.872330
